Date,Time,SI,LI,LI_V,SWEAT,KI,CT,VT,TT,CAPE,CAPE_V,CIN,CIN_V,EL,EL_V,LFC,LFC_V,BRN,BRN_V,LCL_T,LCL_P,THETAE_LCL,MML_PT,MML_MR,THK_1000_500,PW,Thunderstorm_24h
2003-07-01,12Z,2.2954141899220533,-5.360555324755569,-5.995547302372131,176.2,32.5,16.9,23.9,40.8,2760.5135998578785,3241.078113257885,0.0,0.0,,,,827.5956148936755,153.31802366661188,180.0084197735499,297.1990137514476,931.6560344563264,364.8062055631027,302.83148273116814,15.224390514089148,,50.83563860432294,0
2003-07-02,00Z,-7.387799220371164,-1.5802260145953255,-1.642329741429819,354.7999999999999,49.2,24.9,24.9,49.8,573.2348510328546,1194.1632423779686,-530.1834079333445,-834.8424923693192,157.27467772407732,,564.9208630663961,544.9909053455573,12.06099038915876,25.12546360964689,297.11840642814354,947.6793524748938,361.4480933364728,307.3758458962652,27.274635661166123,,101.96219687067337,0
2003-07-02,12Z,-0.1847574711296489,-1.009273307659305,-1.4131194941361969,241.489552238806,38.3089552238806,19.232835820895524,23.276119402985078,42.5089552238806,228.08587128496245,344.4207934338422,-175.9553401693921,-255.01209113879037,374.6506317940935,,731.4426425999967,705.1110966046721,4.241942271286269,6.405539784407046,294.94488698799523,925.7150415620416,354.8437849557547,304.3985359020685,18.5772676547867,,66.02542892820794,1
2003-07-03,00Z,-3.6143730747452647,-1.8961886207312428,-2.2365010882319325,276.79999999999995,43.0,23.0,23.1,46.1,613.6343922435345,1109.6349404734294,-122.53787544283864,-278.5850269827054,199.43063586506867,,736.7710289072793,696.1881763597991,15.15187554338316,27.399133309937017,296.5103507557455,971.9439809258464,354.24997977962937,301.8104267479903,19.438816933672456,,76.46187339603927,1
2003-07-04,12Z,-2.6892545609694825,-2.9574354350403045,-3.1630278647725163,279.6,42.4,21.700000000000003,21.700000000000003,43.400000000000006,2062.284284918086,2648.676010567536,-28.839268692108195,-125.2456976056163,,,893.3316449635455,769.2086548840954,76.38001241261135,98.09797225515392,298.1586674139298,959.7024123879714,364.60498378540416,304.0217233422459,21.5142036686738,,79.26211252926556,1
2003-07-05,00Z,-5.992540911737637,-1.207879774892194,-1.5387708812309595,297.20000000000005,46.5,24.4,24.5,48.900000000000006,345.058051797066,748.8783155472005,-442.3537506263474,-672.2353584112554,,,373.91171186279126,538.9617320948197,8.736995132600187,18.961870803390863,296.21383969346306,961.4152083184216,354.6314837610703,304.44804099072854,22.918306864144466,,84.37781483663892,1
2003-07-05,12Z,-3.3805293448568365,-3.2847207028583627,-3.500745703719076,274.4,41.3,22.4,22.5,44.9,1859.1134263264523,2292.30436531648,-48.50219077943301,-206.28706797252516,,,786.8942233089789,699.3012440598363,105.06212585521556,129.5425907408032,298.2797186174431,972.384492613464,362.9318093023392,303.55220147068235,21.77418449431455,,80.0833103321626,1
2003-07-06,00Z,0.7210093322259352,2.385644154676686,1.703295160848029,275.0,34.7,18.2,18.2,36.4,192.94415179181115,203.19932814406792,-112.3362356197154,-272.1433568655431,549.8594566465478,538.4919525610959,765.7131024435042,715.0039472145304,,,298.0019479336938,986.265612169158,359.06568994927875,303.20814651121105,21.563066097469157,,65.81180039865636,1
2003-07-06,12Z,-6.5460625157265095,-1.1831944827863254,-1.431981272739165,333.79999999999995,46.2,24.0,24.200000000000003,48.2,651.9318984142064,1137.9854632876354,-365.9859865734644,-602.7490385031887,,,535.6472945373523,535.9672266354145,33.47069175322172,58.425060583778375,297.66244933088586,954.10057374829,363.052891481423,305.64092401784416,24.25169037090536,,90.06287802422582,0
2003-07-07,00Z,-2.6227251999255152,-2.2367477655201817,-2.911581447134779,277.0,43.3,21.3,24.3,45.6,1549.4230318744906,2086.20570112411,-42.4372584984351,-242.27317470031184,,,757.9626881412343,734.4445837530271,229.35006484981307,308.8061833339408,297.06007978952886,967.1923250184054,357.7048965106668,302.5069743786311,19.70457987566301,,70.13479867049305,0
2003-07-07,12Z,-6.934377848984013,-6.1790616233273,-6.868949264713478,336.6000000000001,42.8,25.3,25.9,51.2,2176.0909740537127,2501.997722363128,-154.72768828697468,-224.74589599144696,,,824.5057120935022,710.439459888945,246.69266589738936,283.63910128682016,297.54820072425633,929.9454436910552,366.9552870400185,308.02305077491013,21.3762051213525,,70.930007516923,0
2003-07-08,00Z,-1.1881618380465282,-2.450953326126341,-3.112942448355227,256.20000000000005,40.5,20.4,21.9,42.3,1973.3474841620448,2351.424437194977,-66.58492964273384,-168.8258229577475,,,763.6775152851632,738.2834941957306,245.69370790714592,292.76657733862464,297.5119492756758,957.8324934779024,361.60894293513104,304.5020429825166,18.82352400212597,,68.19689127262416,1
2003-07-08,12Z,-3.544942172401613,-5.3232103934056685,-6.431240755173462,273.20000000000005,43.4,22.5,22.9,45.4,732.0437458135937,644.3107818476302,-81.36337533244416,-119.63170814042348,,,866.7826558095944,832.5934988741941,,,298.2902324628249,937.1737997718276,369.55075446200647,306.95170461116606,22.202556858865087,,70.76952341186845,1
2003-07-09,00Z,-7.478860625363279,-0.7432878077597254,-0.8447276065970186,,49.3,25.0,25.1,50.1,383.6490104715477,713.1630439033223,-426.7367059710267,-670.8425746803811,,,244.59149296425613,654.0179789422787,,,297.0600741271234,965.24984370515,358.0423640738045,305.71719421535664,24.682560218618043,,90.93817175027895,1
2003-07-09,12Z,-0.3885863382931918,-3.490864871816325,-4.062905758561726,234.0,39.1,18.7,23.7,42.4,1120.1634594978782,1310.7290769865117,-90.82316661042596,-169.74856584527237,,,736.9243736018011,682.4403562391237,47.35206299526498,55.40774009090802,296.8894009333795,909.0800604162636,367.4924975493171,307.4617554002788,19.336852622646404,,69.3531426810405,1
2003-07-10,00Z,-4.290096193256398,-4.700663095154676,-5.116601130666652,277.0,43.9,23.4,23.5,46.9,2612.5542189414914,3066.8664827604057,-52.80685772518447,-137.18956085858994,,,860.8054883654881,774.1214669373699,71.95280799260162,84.46510069460375,297.95934389693656,958.7238957803949,363.7442268425045,304.1023684833892,22.169991637819848,,77.29396501120578,1
2003-07-10,12Z,-5.247348467654786,-5.381311745548328,-5.832377719775877,293.6,42.7,24.0,24.1,48.1,3273.4578099644405,3727.888075117277,-26.509884128762977,-78.83912444969087,,,850.5104750549436,767.8437881660691,42.05933382410028,47.89812428098574,297.3763717231267,924.976600463401,366.9960438864495,304.86069085479494,21.24314854423825,,73.79589417194617,1
2003-07-11,00Z,-2.089254560969482,-0.0274543217272364,-0.414377705940069,275.6,41.8,21.1,21.1,42.2,1302.7917300686702,1736.3901283377031,-200.59002001840585,-388.0234095078815,,,501.47564474983807,518.6975166533412,165.46229062380704,220.53186355134343,296.8606361687632,965.2388235598752,357.07104677969164,304.5362154748244,22.95621488541581,,81.75971156634215,0
2003-07-11,12Z,-0.954087183508136,-6.509187744131225,-7.355546425811497,242.6,35.1,19.3,26.3,45.6,604.666036187087,621.2150969661045,0.0,0.0,,,756.2410991686513,675.8423665691516,39.36531645213591,40.44270293585448,297.79537084692555,930.7829510955212,368.10964287616576,303.9710626825928,15.851734732866577,,52.53460630720679,0
2003-07-12,00Z,-2.506256956232916,-4.255862166408759,-4.901584016415995,274.6,42.10000000000001,21.5,23.9,45.4,2142.1784628916776,2427.5724595159813,-56.27428529793333,-151.4447021215937,,,824.3423580421886,763.6644860665554,43.98738555149682,49.84765162225632,298.05725383324483,966.2756236279292,362.88084111551,304.07209231016026,20.74670828748925,,70.04090511074455,1
2003-07-12,12Z,-5.355018981505827,-6.706752958169181,-7.291550548705914,279.3999999999999,43.400000000000006,23.8,25.5,49.3,3952.282077549941,4438.366954912104,-51.57685230132656,-109.88540257963948,,,843.8339094319492,808.773761446453,128.95313094571378,144.8128711189333,298.53791086067866,940.8589375472015,370.1929642369684,306.05015111588267,21.25140528554865,,71.73550115840435,1
2003-07-13,00Z,9.201889990681432,-3.7408557583791433,-4.692255466622157,111.2,17.5,9.9,21.9,31.8,1425.5135906143712,1576.096877323124,0.0,0.0,,,883.2270099997093,860.0368772805808,135.36868756661522,149.66827897383985,296.7686896209728,949.4509123396944,359.38700313048633,302.28408508560574,12.028076423272202,,29.98290695932052,0
2003-07-13,12Z,-6.621462390820739,-7.262284656671795,-7.9326155399243135,314.4,46.8,25.2,25.3,50.5,2188.1988336735344,2331.9943252082444,-50.29450502999178,-134.49203701526756,,,860.9818015618579,786.7657650902602,76.09142725480561,81.09170602989009,299.0568781965358,953.2435013941284,370.66705463426166,305.7718715815837,23.21091174084265,,76.4565125345516,0
2003-07-14,00Z,-7.087455199260558,-2.467033915470563,-2.8403528555665503,348.5999999999999,48.4,25.0,25.1,50.1,1658.0377760977076,2273.384587698315,-246.0505564491308,-427.3123190953768,,,743.4462053866571,574.6233825265331,132.3303302587853,181.44202600943768,297.3613849756872,960.6164497311688,360.3518318785592,304.7864285425185,23.046952761362707,,86.40211638890938,1
2003-07-15,00Z,-0.7598149809552068,-0.6512378002627428,-0.8420800326597941,245.8,38.6,19.3,23.3,42.6,531.5478697663597,1015.4667409685786,-198.10570719689136,-377.6097150785083,,,464.3233180651703,581.1235203290789,5.19418440554702,5.811755996605457,297.6514702588403,988.1677500089646,356.999757686368,303.1992129696966,21.304830522097447,,76.05199792401447,1
2003-07-16,00Z,-0.1344599707594627,-5.82028328347003,-6.372773749503494,244.0,37.8,21.2,21.3,42.5,2385.820868957196,2703.767946761613,0.0,0.0,,,970.065498741722,919.4696782015812,305.9734594019108,346.74909707376463,297.9067982207328,970.065498741722,361.4292405354123,299.3480635077769,16.898923725985103,,59.600742848228045,0
2003-07-17,00Z,-6.5591589484623,-3.098883125006455,-3.5258822839401773,334.20000000000016,46.5,25.4,25.5,50.900000000000006,852.2863833485424,1289.5164805436057,-239.1585769865233,-422.2832541834557,,,717.7950018257205,595.3946790559907,15.532445107735068,23.50072034574824,295.82131370564286,952.1387805278912,354.3675413514933,304.558480323335,21.52699855086022,,79.07555306565077,1
2003-07-18,00Z,0.2069667176627607,-2.638511652774844,-3.128538077080009,233.8,38.6,19.0,22.9,41.9,1054.072045504702,1582.3464028384517,-105.0946412490282,-200.8683661696344,,,823.1790331104937,687.0513004784616,1170.256980415316,1756.7603004499786,297.680998056086,974.3166062975678,359.53751364390564,304.19966017616287,20.67306131452652,,72.01818387010654,0
2003-07-19,00Z,-5.421462390820738,-2.8979141090048186,-3.254456931843322,306.4,45.7,24.0,24.1,48.1,965.1007672122488,1260.8444075298746,-114.53283317713436,-272.219777602154,,,767.7441459461814,715.5110568265608,166.5845215294418,217.6323649168175,297.50781052448025,968.0976190078272,359.76225124268484,303.4030383141312,20.97457764549534,,80.7203982976828,0
2003-07-20,00Z,-5.424381049712269,-0.3117924800111948,-0.6518220940179162,288.0,44.8,23.3,23.9,47.2,437.8198821761793,820.6008889534532,-486.6982117329228,-738.3157002663173,,,525.903633908699,532.1616860148595,64.95670786126311,121.74762815589284,297.2818403696364,972.3433323427892,357.9001204279247,306.3615516564312,23.57222986981205,,85.89650789038049,1
2003-07-21,00Z,-0.9057673753962716,0.5197017506110001,0.069240816672675,256.6,39.4,19.4,22.0,41.400000000000006,356.93477775762346,825.9094341297136,-250.6216790562576,-412.8146816499162,220.85875170667828,,475.3530620291709,498.8591312375947,56.53774430155039,130.82237796052533,296.7634059824613,959.6115771422088,357.574419019967,304.6317155592666,21.31519113950753,,74.68015387584393,0
2003-07-22,00Z,-0.2966944478592266,-5.495952699333532,-6.167233755422387,220.4,38.9,19.5,23.1,42.6,3104.5213972436786,3551.633780725641,-5.33375482998226,-32.91950054974618,,,885.1652841441473,806.2012706280224,532.7017368370443,609.4213057386005,299.0544019029716,964.3863671418655,368.5295956025944,304.51195786324126,19.06267474820189,,64.95352792466848,0
2003-07-23,00Z,-2.810791552852061,-2.4093140626468657,-2.7558352339671046,267.79999999999995,41.6,21.8,24.1,45.9,1070.6227548721802,1587.3954170501004,-125.05968528013108,-214.32657301280744,171.952934093359,,784.2019725260508,703.1816206730928,1865.0656930210105,2765.303390130525,294.7077437633345,908.7419784824988,356.73457233465666,305.2070160291679,18.046575881675643,,69.79976976916136,0
2003-07-23,12Z,-1.7983717814013973,-6.25810005580031,-6.654016670534077,245.6,37.6,21.0,24.5,45.5,3457.008244505509,4060.419427725437,0.0,0.0,,,855.6856678653749,808.3526021388114,1202.122722703093,1411.949903657818,294.75816571794803,855.6856678653749,367.0193331957278,307.12436188213536,19.70455522749769,,65.35187844058262,0
2003-07-24,00Z,-2.449135952992231,-5.80040196674994,-6.244078620407436,256.79999999999995,40.8,22.8,22.9,45.7,2051.339424213193,0.0,0.0,0.0,,,930.6267154827868,862.0196828389892,164.88064332999946,0.0,296.4038297174152,930.6267154827868,360.9655015596753,302.543738352276,19.549097637103078,,69.39268370521107,0
2003-07-24,12Z,3.011907933760108,-3.404690942336947,-3.688083798346725,261.2,32.900000000000006,16.7,21.700000000000003,38.400000000000006,1759.9975089867794,2213.608667743373,-22.54307572732104,0.0,,,869.9036513365526,756.5128774154505,309.9660592224397,389.85484462194336,296.33513338742455,921.249859548964,362.3433674335511,304.98165227964165,16.325483275691674,,64.54630294837398,0
2003-07-25,00Z,-1.555195237307828,-3.199471351517729,-3.695592813819815,,39.6,22.1,22.1,44.2,1428.4932132741123,1844.2990579993732,0.0,-35.03922833883975,,,970.7942688213166,781.6965661104354,,,296.4080540155464,970.7942688213166,353.9610568839763,300.566791650782,17.599956322896517,,65.30028760500122,0
2003-07-25,12Z,-2.722856775661091,-1.2239023984023785,-1.4212039370851244,359.0,42.1,22.1,22.1,44.2,179.52386177018903,424.5624655170805,-117.27188785771476,-281.00723451066415,301.83379305754386,209.0718761487461,713.9311598612445,605.1249513924971,3.6810950257134105,8.705554595968854,295.8212898159891,946.3958701094908,355.35285446044,303.4119159702482,20.15183772953555,,79.47825471320327,0
2003-07-26,00Z,-1.1235790541553,0.896460210480484,0.7287569613511664,332.4,40.8,20.2,22.5,42.7,-65.45077033941075,-33.31210637266639,-297.8388041765153,-480.5494951640303,589.9507587010896,406.1998351035567,620.825754719122,445.70092106439057,-4.943272237593044,-2.515949159250653,295.56120060081946,965.9600175806384,350.8537364979157,302.2561260175923,18.778049962546664,,75.68896392970208,0
2003-07-26,12Z,-3.5073820480102764,-0.3747695811935951,-0.4019357328953106,365.8,43.7,22.0,22.1,44.1,224.8461806208817,487.5301052037656,-220.7504310662949,-438.7534999967547,,,383.6268978259698,522.3109686170119,11.128069240950188,24.128801088700293,296.71484863862577,951.0364964198538,358.8410791769029,303.8915946689481,19.658909754090654,,85.61090044102974,0
2003-07-27,00Z,3.1200720320021222,-2.798984903194912,-3.1611613173487285,416.994005536124,33.6,18.9,18.9,37.8,819.7186759843844,962.1163860095731,0.0,0.0,366.889096503329,229.08348705053436,959.4662644595008,914.328292575144,26.04547337738268,30.56997168896192,296.01444806069367,959.4662644595008,354.0254556711393,296.91506018608607,14.221926682299555,,60.565522433106345,0
2003-07-27,12Z,-3.119494067871884,-1.0724434323319798,-1.1850113042189143,333.757385976855,43.030360789652825,21.98420694349898,22.08420694349898,44.06841388699796,332.6330825501406,625.8991380706651,-49.21475204512951,-215.62912209945912,313.84045875587924,,747.7640275156946,679.4333550996116,137.58312572746485,258.88332917970547,297.30831817692365,968.0877389486176,358.77091404179725,301.7746692375668,18.951432366430343,,81.55637027726182,0
2003-07-28,00Z,-2.344764217553029,-3.2493466266053246,-3.5277304724907594,310.4,41.3,22.1,22.1,44.2,1357.2549922756878,1903.2561840717703,-1.0367271525688082,-63.94483418954218,167.83806951408022,,942.14201663201,787.1245710088763,412.0236554736573,577.7739442676586,297.1620676651384,962.5346648773937,359.0197785178114,301.75595436553266,18.952996553605125,,74.61969482305172,0
2003-07-28,12Z,-2.59300446928952,-2.9446552511734243,-3.4766766924627177,277.20000000000005,38.6,21.0,23.5,44.5,1584.3084249024812,2062.299323110309,-176.51258271491974,-327.56530782973954,,,659.0318003102432,643.0215814652707,111.9642400559381,145.74420791465155,298.0608780161532,957.0107377521988,364.58732687373214,305.7387078073873,22.275647764919903,,75.05790773110493,0
2003-07-29,00Z,5.493394098439309,-5.508595461943218,-6.0988617079578376,199.0,29.9,17.299999999999997,18.7,36.0,361.65481987499953,790.569437041525,0.0,-30.24745359538568,180.301572137224,,300.7406402010648,300.96668349536947,38.7936883298777,84.80214463702184,296.8171344171547,955.092350604564,358.62797787229675,296.81360151113523,12.885526095233113,,70.46313952954426,0
2003-07-29,12Z,-7.161361453344943,-4.110220628042475,-4.496716507113376,357.6000000000002,49.900000000000006,24.4,26.700000000000003,51.10000000000001,2002.1333637991524,2499.724384209185,-409.627617130926,-669.9052864488257,,,649.2220043177389,617.4185157613418,199.91561516006536,249.60072442503213,298.65848846808467,956.0949185670432,367.9386582429682,308.1293619046442,25.481799898449136,,94.95950705679252,1
2003-07-30,00Z,-1.081904575346857,-6.561205672007236,-7.142113327507445,212.4,37.3,20.5,26.5,47.0,2660.7050025990675,3208.8038930525345,-32.51334231968762,-63.26169493455939,,,839.4643628159798,815.4398956474932,397.8944948508029,479.859812664027,296.81713020820126,954.1351027529826,358.79657406417454,302.9536620626866,18.3908531299122,,55.75695508352472,1
2003-07-30,12Z,0.1671100847928297,-3.7418822540208456,-4.347781623091237,,38.9,19.5,25.5,45.0,600.5069770995354,624.7058777850006,-20.02688570948983,-101.75381790618628,,,803.1998753835171,772.3252899150094,,,296.132947308864,978.0962309661066,351.4687290915987,300.8162473179853,15.676527050175494,,52.57520056037561,1
2003-07-31,00Z,-2.9979428142902176,-8.004866522836585,-8.647297900671333,229.59999999999997,34.099999999999994,22.9,27.3,50.2,2156.351587323519,2748.541212953672,-47.69010137546443,-109.36913996119446,,,760.5534606847248,755.6324526523321,297.6064646809721,379.3368568584778,297.28184465314536,974.300007622472,357.5620553111067,302.57632358766966,20.21181821612185,,57.13476850267525,0
2003-07-31,12Z,0.0343203845148649,-6.374371117901182,-6.616735996562397,254.8,34.9,18.5,24.5,43.0,4099.913607472637,0.0,-4.743730820507879,0.0,,,852.6571686107335,817.2458487676281,37.19430856341741,0.0,299.2328159361151,948.2862222356904,372.6167171160267,305.4832956010902,18.53422352417033,,62.35804457898249,0
2003-08-01,00Z,1.384984468002938,-4.183438855238921,-4.8033127264810105,204.4,32.7,18.5,23.5,42.0,1837.773396946625,2366.231941517231,-83.29779751839021,-125.58387107471653,,,856.8492776148752,839.6010476289395,109.67277299369997,141.20958492686148,297.0600826122029,968.1635656745148,357.5366427005321,303.9965553280319,18.137384736196093,,55.827336758724925,0
2003-08-01,12Z,7.970926300684335,-3.3129479381990787,-3.69725043391918,156.0,25.9,13.1,20.1,33.2,1314.1665618858458,1696.692771263083,0.0,0.0,198.281012362767,,975.2616006177687,916.6692464887508,113.5063350744988,146.54563873327058,296.8826907170631,975.2616006177687,355.46174079872867,299.8663792724364,12.860437481594037,,49.74465755160022,0
2003-08-02,00Z,6.89347886963751,-0.9677656380221382,-1.579268296347891,190.4,27.3,12.1,22.1,34.2,684.164729156948,1150.7466348028042,-89.2796612169458,-133.8996925350171,233.4875920442621,173.82401117670156,791.7741605180837,780.4574594965894,25.52861142512177,42.938436368747965,296.8072785583558,975.7086644115504,355.02518648569696,303.5381467409874,16.6067611625521,,52.9076004120358,0
2003-08-02,12Z,1.0007644838456713,-3.9893118836951658,-4.436969821013406,218.0,37.0,18.5,24.5,43.0,1651.3436434657342,2103.1897605852214,0.0,-28.9882077409735,,,834.3119886057513,814.1982038978329,1319.2099279576912,1680.1765177839898,296.9093386705296,970.9900399531672,356.3177931729982,301.2063086281248,15.1210752120114,,59.62843628428085,0
2003-08-03,00Z,-0.1022492565309445,-2.447858542208314,-2.869192758721397,242.0,34.7,20.1,24.1,44.2,524.0970240033596,834.6900475343485,-119.63130148992416,-186.2523413406272,,,703.9852982492486,692.3060348894087,95.81289683311392,152.5940193308994,294.6820006181551,945.6430732336504,350.2627592780214,303.2565770549952,15.63567672747016,,58.63196613971736,0
2003-08-03,12Z,-1.5822251299972208,-5.343055999971648,-5.91255273772498,243.8,37.7,19.3,27.3,46.6,1357.0679436576131,1612.5583549074918,-199.50899270948992,-234.36039637731483,,,801.8993210084792,788.0868634770881,146.9843628456879,174.6565921443418,297.64506015104774,937.2289541763296,366.08667884907567,308.5925073565765,18.95829309247308,,61.50208109257377,0
2003-08-04,00Z,2.158563631305787,-3.413312569732989,-3.955997290861092,174.39999999999998,36.1,18.1,24.1,42.2,7.103477724744185,774.4875558544215,0.0,0.0,,,309.0508132283647,781.3761321001317,1.84059794202847,200.6791963979369,293.5176434258396,911.3006220890348,350.8943768242869,302.6577954798406,12.943521913790583,,51.64079270682978,0
2003-08-04,12Z,1.525940824091106,-6.541706838249229,-7.140863803120681,210.6,33.2,18.1,23.1,41.2,2902.538108622009,3384.944883274085,-21.167329724141744,-3.423366483373982,,,900.5999318128753,869.7521101973302,251.28467799610004,293.048619241693,298.38773819128187,943.5708157158076,368.8507524325743,305.64212825135786,17.6624719004454,,58.20725852262012,0
2003-08-05,00Z,-0.5695992227045279,-4.859898862214709,-5.457852159469098,231.0,37.60000000000001,20.3,23.9,44.2,1873.3476145472305,2379.543015765488,-91.67681438670112,-149.8121462369093,,,857.6923301876998,830.5142722103765,57.48179361831529,73.01389206999568,297.1620539154709,958.6721505114476,359.7008637147484,304.534272712587,21.360998194775974,,64.27843648035815,0
2003-08-05,12Z,2.3339279229851515,-4.374131564539527,-4.872256864983115,191.2,34.4,18.9,20.7,39.6,1610.0663207036105,2077.198885941308,0.0,0.0,,,966.129681682971,917.9006325994316,81.0159618677471,104.52132534615436,297.1088199227157,966.129681682971,358.1284915025668,299.398186431718,15.081260266301149,,57.59550490467458,0
2003-08-06,00Z,2.423209380641299,-3.0335283182086643,-3.4632331705639103,212.2,34.4,18.8,20.1,38.9,993.9137329511397,1119.311787650944,0.0,0.0,,,959.4906487973282,913.248383580968,83.29603413374055,93.8051561010623,296.4132185202173,959.4906487973282,355.9068709161907,299.9228550953266,15.044535253469286,,57.38028262148647,0
2003-08-06,12Z,0.8095070372580837,-9.172717799113332,-9.807475349474087,218.6,32.3,19.1,22.5,41.6,53.130666555271446,62.61162059678796,-205.90149549894664,-470.9128253492351,,,275.6634407257334,275.6741467449303,1.436938007626763,1.693353823465346,301.3990118881446,982.3553416169926,378.5597169748148,302.42513874284936,16.65993344086551,,90.06879886498625,0
2003-08-07,00Z,3.8348652892684183,-3.763876729381241,-4.386171383592853,189.2,29.3,16.9,20.7,37.6,1773.712565174396,2348.7950347639944,0.0,-10.889227802419844,,,963.3183149961172,886.2123534093503,114.10869787916567,151.10562346138474,297.259505456973,963.3183149961172,359.3652754988404,301.8887985799619,17.454732082968754,,51.8767357032594,0
2003-08-07,12Z,-2.0881814818933435,-2.770675857077606,-3.045172127826447,261.0,40.2,20.5,23.1,43.6,1395.1973882067086,1819.6885892006608,-70.08279585726754,-145.53722507853433,,,807.8152057771,650.1991227340842,58.37620805009143,76.13726958455064,297.6669054113585,941.1896028926316,365.45817668066434,305.1772562061693,19.93361074815952,,75.56134318563201,0
2003-08-08,00Z,0.3250677958994061,-4.487728947009339,-5.002072961770807,214.0,36.9,19.4,22.5,41.9,2541.9448757546807,2874.2103493880886,0.0,-14.248481304105535,,,967.1529036836008,798.7199086635248,595.1857751962741,672.9843480062939,298.10628007206554,967.1529036836008,362.9759866601175,302.6858513267218,17.92292347536359,,62.03247472002075,0
2003-08-08,12Z,2.9259408240911053,-4.890854346252548,-5.516314609236758,210.6,27.5,16.700000000000003,21.700000000000003,38.400000000000006,1351.9696099830671,1414.3860113992123,0.0,0.0,,,942.602181207744,861.1320489509477,89.06765695951553,93.17964482442788,298.18872588396,942.602181207744,367.9605258790436,303.1409816299076,16.4341363927617,,51.80597606360752,0
2003-08-09,00Z,-2.656317205286723,-6.476104882196421,-6.92922267680882,269.4,41.1,22.9,22.9,45.8,1744.992495983067,2003.6880593373637,0.0,0.0,,,947.6101881746846,898.0560143260939,943.3812404283968,1083.2377395321423,297.5650799191578,947.6101881746846,363.73863685349886,299.9003156427998,17.001509935384487,,63.745716895398616,0
2003-08-09,12Z,9.37370856820304,-4.340514890820248,-5.281676800979653,148.2,19.5,10.9,18.9,29.8,1028.999153954683,992.3141112221468,0.0,0.0,,,941.6516705227853,890.2212063993277,85.10234839637384,82.06834853781065,298.1887204070398,941.6516705227853,368.1415427019177,302.2756592645191,14.518624357907688,,41.48968321434808,0
2003-08-10,00Z,7.063784121723222,-3.3900164949168587,-4.112795047436805,204.4,25.3,13.1,20.1,33.2,1212.1380942254273,1351.6503931319069,0.0,0.0,,,945.7938686790944,896.9716377605187,521.1592946100109,581.1426674896359,297.31743996643786,945.7938686790944,362.8001994139936,301.1876052822767,13.265174043481313,,46.62929884768841,0
2003-08-10,12Z,2.7377620955721342,-6.013247886073475,-6.763493091798637,220.0,34.2,16.3,23.3,39.6,3294.3904325147173,3789.6682467565824,0.0,0.0,,,953.3570903363648,845.7189609615305,205.56995580883105,236.47529033807092,299.0568827778785,954.2037230286963,370.4821449161456,303.889790611045,13.396641302441417,,52.28987717610002,0
2003-08-11,00Z,-2.621555191409584,-6.361658198239184,-7.063765548366746,272.0,40.9,23.0,23.5,46.5,2246.911443513872,0.0,0.0,0.0,,,955.9907013730988,856.6511228933848,52.67048997134978,0.0,297.2640366224832,955.9907013730988,360.6874734067578,301.6713149242894,19.171142299463416,,61.50391783704502,1
2003-08-11,12Z,-5.151793068995215,-5.059856657243113,-5.588034759085108,326.25114240635776,45.66500905744171,23.636983579734704,23.7885759364226,47.42555951615731,1519.2226560728352,1670.6351281361456,-54.80911940973026,-170.2190078584141,,,839.2037516068657,756.9300551625449,88.76313141291625,97.609659011479,298.53792267932704,942.754581505572,369.8266349240845,305.5690438244911,23.945250731828786,,79.73786302325975,1
2003-08-12,00Z,-2.4328724604671947,-4.516191622621534,-5.260302859407659,257.20000000000005,37.2,22.6,22.9,45.5,1377.6311003361016,1847.054090806611,0.0,0.0,,,940.3163241630308,824.6249694984729,92.69927673911351,124.28623183232504,296.17773366142075,940.3163241630308,358.1180781644169,300.8932771395724,16.90862756302723,,55.80999175638647,0
2003-08-13,00Z,0.6534069984732924,-2.7744189347315795,-3.3406696930325666,255.8,35.8,18.3,23.3,41.6,1295.4742997313183,1664.884020375587,-97.35972249416736,-143.89972816072023,,,795.9386243419654,755.9588756008201,161.6863577726755,207.7918747012483,296.65082813666834,938.0637987039346,360.844249560841,305.1251045795675,19.352058111018454,,60.50513349735272,0
2003-08-13,12Z,0.4224980529892379,-5.841886759255476,-6.331070835353273,249.8,34.099999999999994,17.7,24.7,42.4,2336.445805771395,2658.780867027877,-69.89544460365121,-90.82795651852612,,,826.6904150988722,793.3897031727895,1668.2174432377697,1898.3640062040115,299.5302451317967,951.8979616596856,373.5963590727341,307.58368206293585,19.057588054517755,,61.23312298737534,0
2003-08-14,00Z,0.8418174737505977,-2.0513111638686725,-2.7165998865047527,239.2,37.0,18.8,22.5,41.3,775.1728565171961,1256.8030214263863,-84.24013926680763,-128.03284187418205,207.43366517769653,,796.8140014335064,726.2344300289517,60.00587758831974,97.28871131424756,294.7077666823621,911.4914669564048,356.24462124684965,305.0587721482458,17.00820273133973,,62.77707403745949,0
2003-08-14,12Z,5.116633285227351,-5.241692108566724,-5.507796650495607,182.6,30.300000000000004,14.3,22.3,36.6,1853.4179065619803,1932.525904490196,0.0,0.0,,,909.9969563895228,862.4428666875741,51.50362083463626,53.7019099068724,296.8894097945917,909.9969563895228,367.31496940498033,302.59808051676373,11.702998930806666,,52.819508383868495,1
